age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40,technician,divorced,professional.course,no,no,no,telephone,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,services,married,unknown,no,no,no,telephone,mon,408,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,services,married,high.school,no,yes,yes,telephone,mon,370,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,blue-collar,married,basic.9y,unknown,yes,no,telephone,mon,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,management,married,basic.9y,no,no,yes,telephone,mon,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,technician,married,unknown,no,yes,no,telephone,mon,200,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin.,married,high.school,no,no,yes,telephone,mon,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin.,married,high.school,no,no,yes,telephone,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,blue-collar,single,basic.6y,no,unknown,unknown,telephone,mon,119,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,technician,married,high.school,no,no,no,telephone,mon,361,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,admin.,divorced,basic.9y,no,no,no,telephone,mon,73,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,admin.,married,university.degree,no,no,no,telephone,mon,67,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,blue-collar,single,basic.6y,no,no,no,telephone,mon,350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,self-employed,single,university.degree,no,yes,no,telephone,mon,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,student,single,university.degree,unknown,no,no,telephone,mon,332,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,management,divorced,university.degree,no,no,no,telephone,mon,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,self-employed,married,basic.4y,unknown,no,no,telephone,mon,58,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,unemployed,married,high.school,unknown,yes,no,telephone,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,management,divorced,university.degree,no,no,no,telephone,mon,89,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,housemaid,married,basic.9y,unknown,no,no,telephone,mon,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin.,single,high.school,no,no,no,telephone,mon,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,housemaid,single,high.school,unknown,yes,yes,telephone,mon,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,blue-collar,married,basic.9y,unknown,no,no,telephone,mon,463,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,services,married,high.school,no,no,no,telephone,mon,962,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,blue-collar,married,basic.4y,unknown,no,no,telephone,mon,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,technician,single,basic.9y,no,no,no,telephone,mon,10,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,blue-collar,married,basic.6y,no,no,no,telephone,mon,92,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,admin.,married,basic.9y,no,no,no,telephone,mon,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,married,basic.9y,no,yes,no,telephone,mon,75,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,blue-collar,divorced,basic.9y,no,yes,no,telephone,mon,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,housemaid,married,basic.9y,no,yes,no,telephone,mon,935,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
60,blue-collar,married,unknown,unknown,yes,no,telephone,mon,5,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,services,married,high.school,no,no,no,telephone,mon,225,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,management,divorced,university.degree,no,yes,no,telephone,mon,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,admin.,married,high.school,no,yes,yes,telephone,mon,286,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,technician,divorced,professional.course,unknown,no,yes,telephone,mon,206,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,blue-collar,married,basic.4y,no,yes,no,telephone,mon,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,technician,single,professional.course,no,yes,no,telephone,mon,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,blue-collar,divorced,high.school,no,no,yes,telephone,mon,742,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,services,divorced,high.school,no,no,no,telephone,mon,122,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,unknown,married,unknown,unknown,no,no,telephone,mon,362,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,services,single,high.school,unknown,no,no,telephone,mon,357,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,blue-collar,divorced,high.school,unknown,no,yes,telephone,mon,200,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,retired,married,professional.course,unknown,no,no,telephone,mon,107,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,unknown,married,unknown,no,yes,no,telephone,mon,267,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,admin.,married,high.school,no,yes,no,telephone,mon,248,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,admin.,married,basic.6y,unknown,yes,no,telephone,mon,215,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,blue-collar,married,unknown,unknown,no,no,telephone,mon,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,housemaid,divorced,basic.4y,no,yes,yes,telephone,mon,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,basic.4y,no,yes,no,telephone,mon,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,management,divorced,university.degree,no,yes,no,telephone,mon,106,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,admin.,single,university.degree,no,no,no,telephone,mon,106,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,admin.,married,high.school,no,no,no,telephone,mon,108,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,blue-collar,married,professional.course,unknown,yes,no,telephone,mon,214,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,admin.,single,basic.9y,unknown,no,no,telephone,mon,453,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin.,divorced,high.school,no,no,no,telephone,mon,364,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,blue-collar,married,basic.9y,no,no,no,telephone,mon,173,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,services,married,high.school,no,yes,no,telephone,mon,241,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,management,single,basic.9y,no,yes,no,telephone,mon,224,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,admin.,single,basic.6y,no,yes,yes,telephone,mon,148,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,technician,single,unknown,no,no,no,telephone,mon,230,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,technician,married,professional.course,no,yes,yes,telephone,mon,196,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
26,admin.,single,university.degree,no,yes,no,telephone,mon,231,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin.,married,high.school,no,no,no,telephone,mon,316,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,blue-collar,married,basic.9y,unknown,no,no,telephone,mon,240,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,admin.,married,high.school,no,no,no,telephone,mon,669,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,services,single,high.school,no,yes,no,telephone,mon,425,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,married,basic.9y,no,yes,no,telephone,mon,121,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,management,married,high.school,no,yes,no,telephone,mon,174,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,self-employed,single,university.degree,no,no,yes,telephone,mon,88,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,technician,single,professional.course,unknown,yes,no,telephone,mon,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,single,high.school,no,yes,yes,telephone,mon,402,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,blue-collar,married,basic.9y,unknown,yes,no,telephone,mon,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,management,married,university.degree,unknown,no,no,telephone,mon,213,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,management,married,professional.course,unknown,yes,no,telephone,mon,144,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,admin.,married,basic.9y,no,no,no,telephone,mon,220,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,unknown,married,unknown,unknown,yes,no,telephone,mon,325,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,blue-collar,divorced,basic.4y,no,yes,no,telephone,mon,254,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,technician,married,high.school,no,yes,no,telephone,mon,503,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,single,basic.9y,unknown,yes,no,telephone,mon,421,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,entrepreneur,married,university.degree,no,yes,no,telephone,mon,130,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,blue-collar,married,basic.4y,no,no,no,telephone,mon,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,blue-collar,married,basic.6y,unknown,no,no,telephone,mon,174,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,technician,married,professional.course,no,no,no,telephone,mon,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,management,married,university.degree,no,no,no,telephone,mon,195,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,admin.,married,university.degree,no,yes,no,telephone,mon,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,unemployed,single,university.degree,no,no,no,telephone,mon,404,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,single,high.school,no,no,no,telephone,mon,396,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,services,married,basic.4y,no,no,no,telephone,mon,229,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,entrepreneur,married,basic.4y,no,yes,no,telephone,mon,350,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,management,married,university.degree,no,yes,no,telephone,tue,379,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,technician,married,high.school,no,yes,no,telephone,tue,168,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,tue,190,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,admin.,married,university.degree,no,yes,no,telephone,tue,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,technician,married,university.degree,no,no,no,telephone,tue,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,high.school,no,yes,no,telephone,tue,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,admin.,divorced,basic.9y,no,no,no,telephone,tue,306,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,blue-collar,married,basic.9y,unknown,yes,no,telephone,tue,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
56,management,divorced,high.school,no,no,no,telephone,tue,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,blue-collar,married,basic.9y,no,no,no,telephone,tue,77,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,admin.,single,high.school,no,yes,no,telephone,tue,344,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
22,blue-collar,single,basic.9y,no,yes,no,telephone,tue,195,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,services,married,high.school,no,no,no,telephone,tue,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,blue-collar,married,unknown,no,no,no,telephone,tue,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,technician,married,basic.6y,no,yes,no,telephone,tue,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,admin.,single,university.degree,no,no,no,telephone,tue,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin.,married,basic.9y,no,no,no,telephone,tue,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,admin.,married,university.degree,no,yes,yes,telephone,tue,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,blue-collar,single,unknown,no,no,no,telephone,tue,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,admin.,married,basic.9y,no,yes,no,telephone,tue,235,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,management,single,university.degree,no,no,no,telephone,tue,290,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,student,single,unknown,unknown,no,no,telephone,tue,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,management,married,basic.4y,unknown,yes,yes,telephone,tue,318,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
59,management,married,basic.4y,unknown,unknown,unknown,telephone,tue,437,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,university.degree,no,no,no,telephone,tue,402,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,housemaid,married,basic.6y,unknown,yes,yes,telephone,tue,501,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,unknown,single,unknown,unknown,yes,yes,telephone,tue,1201,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
44,services,married,high.school,no,yes,no,telephone,tue,1030,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
59,retired,unknown,university.degree,unknown,no,no,telephone,tue,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,management,married,high.school,unknown,no,no,telephone,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,admin.,married,high.school,no,no,no,telephone,tue,69,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
45,admin.,married,basic.9y,no,no,no,telephone,tue,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,technician,married,professional.course,no,no,no,telephone,tue,769,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,blue-collar,divorced,basic.4y,no,no,no,telephone,tue,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,self-employed,married,university.degree,no,yes,yes,telephone,tue,442,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,blue-collar,married,basic.9y,unknown,no,no,telephone,tue,199,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,services,single,high.school,no,no,no,telephone,tue,455,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,services,married,high.school,unknown,unknown,unknown,telephone,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,blue-collar,married,high.school,unknown,yes,no,telephone,tue,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,unemployed,married,university.degree,unknown,yes,no,telephone,tue,424,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,married,basic.4y,unknown,no,no,telephone,tue,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,entrepreneur,married,university.degree,no,yes,no,telephone,tue,154,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
52,services,divorced,basic.6y,no,no,no,telephone,tue,393,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,admin.,married,high.school,no,yes,no,telephone,tue,203,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
36,services,married,high.school,no,no,yes,telephone,tue,140,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,blue-collar,married,basic.9y,unknown,yes,no,telephone,tue,326,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,admin.,married,high.school,no,no,no,telephone,tue,483,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
55,technician,married,basic.4y,no,no,yes,telephone,tue,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,retired,unknown,basic.4y,no,no,no,telephone,tue,673,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
51,blue-collar,married,basic.4y,unknown,yes,yes,telephone,tue,180,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,self-employed,single,basic.9y,unknown,yes,yes,telephone,tue,90,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,admin.,married,high.school,unknown,no,no,telephone,tue,505,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,services,married,high.school,no,yes,no,telephone,tue,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,technician,single,university.degree,no,yes,no,telephone,tue,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,blue-collar,married,basic.4y,unknown,yes,no,telephone,tue,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,blue-collar,married,basic.4y,unknown,no,no,telephone,tue,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,management,married,university.degree,unknown,no,no,telephone,tue,496,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,blue-collar,married,basic.4y,unknown,yes,no,telephone,tue,118,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,management,married,basic.6y,no,no,no,telephone,tue,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,technician,married,professional.course,no,yes,no,telephone,tue,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,unknown,married,unknown,unknown,yes,no,telephone,tue,185,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,services,married,high.school,unknown,no,no,telephone,tue,276,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,self-employed,divorced,university.degree,no,no,no,telephone,tue,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,self-employed,married,basic.9y,unknown,no,no,telephone,tue,744,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,self-employed,single,university.degree,no,yes,no,telephone,tue,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,services,single,professional.course,no,yes,yes,telephone,tue,271,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
51,services,married,unknown,unknown,no,no,telephone,tue,141,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
37,technician,married,professional.course,no,yes,no,telephone,tue,198,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,housemaid,married,basic.9y,no,yes,no,telephone,tue,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,blue-collar,married,professional.course,no,no,no,telephone,tue,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,admin.,divorced,university.degree,no,no,no,telephone,tue,196,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,management,married,unknown,no,yes,no,telephone,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,technician,married,professional.course,unknown,no,yes,telephone,tue,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
26,housemaid,married,university.degree,no,no,no,telephone,tue,246,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,blue-collar,divorced,basic.9y,unknown,no,no,telephone,tue,309,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,admin.,married,basic.9y,no,no,no,telephone,tue,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,technician,married,professional.course,no,no,no,telephone,tue,1623,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
57,technician,married,basic.4y,unknown,no,yes,telephone,tue,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,blue-collar,married,basic.4y,no,no,yes,telephone,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
57,technician,married,basic.4y,unknown,no,no,telephone,tue,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,student,single,basic.9y,unknown,yes,no,telephone,tue,354,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
60,management,married,university.degree,no,no,no,telephone,tue,451,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
48,admin.,married,university.degree,no,yes,no,telephone,tue,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,admin.,married,high.school,no,no,no,telephone,tue,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
51,management,married,professional.course,unknown,yes,no,telephone,tue,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
